stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
803070,,SOUTH ST - WHITEHALL ST,,40.701611,-74.01223,,,0,
803146,,PIKE ST - MADISON ST,,40.712673,-73.992249,,,0,
803121,,SOUTH FERRY - TERMINAL,,40.702171,-74.013535,,,0,
903093,,1 AV - E 2 ST,,40.72401,-73.987801,,,0,
903102,,1 AV - E 97 St,,40.784023,-73.944061,,,0,
903103,,2 AV - E 100 ST,,40.786915,-73.945244,,,0,
903104,,2 AV - E 88 ST,,40.779305,-73.950813,,,0,
803120,,SOUTH FERRY - TERMINAL,,40.702122,-74.013664,,,0,
803015,,E HOUSTON ST - ELDERIDGE ST,,40.723,-73.989311,,,0,
400948,,7 AV - W 57 ST,,40.765953,-73.979851,,,0,
404050,,7 AV - W 56 ST,,40.764984,-73.980553,,,0,
400951,,7 AV - W 53 ST,,40.762794,-73.982132,,,0,
403797,,7 AV - W 50 ST,,40.760853,-73.983566,,,0,
400953,,7 AV - W 47 ST,,40.759151,-73.984756,,,0,
401367,,7 AV - W 17 ST,,40.740849,-73.998146,,,0,
401369,,7 AV - W 14 ST,,40.738499,-73.99987,,,0,
401370,,7 AV - W 12 ST,,40.73735,-74.000687,,,0,
401371,,7 AV S - WAVERLY PL,,40.735237,-74.001999,,,0,
401372,,7 AV S - W 10 ST,,40.734112,-74.002647,,,0,
401373,,7 AV S - BARROW ST,,40.732574,-74.003525,,,0,
401374,,7 AV S - BEDFORD ST,,40.730469,-74.00473,,,0,
401375,,7 AV S - CLARKSON ST,,40.729462,-74.005302,,,0,
401377,,VARICK ST - CHARLTON ST,,40.72686,-74.005714,,,0,
401379,,VARICK ST - WATTS ST,,40.723663,-74.006264,,,0,
401380,,VARICK ST - NORTH MOORE ST,,40.719658,-74.006958,,,0,
401382,,W BROADWAY - WORTH ST,,40.717632,-74.007668,,,0,
401381,,W BROADWAY - DUANE ST,,40.71637,-74.008659,,,0,
803148,,W BROADWAY - CHAMBERS ST,,40.71574,-74.009148,,,0,
402080,,CHAMBERS ST - WEST ST,,40.717133,-74.012596,,,0,
405062,,NORTH END AV - WARREN ST,,40.717251,-74.014496,,,0,
403878,,VESEY ST - NORTH END AV,,40.714554,-74.015846,,,0,
405124,,SOUTH END AV - GATEWAY PLAZA,,40.711304,-74.016151,,,0,
405125,,WEST THAMES ST - SOUTH END AV,,40.708324,-74.017265,,,0,
404979,,BATTERY PL - 3 PL,,40.707272,-74.017357,,,0,
404980,,BATTERY PL - 1 PL,,40.705837,-74.018089,,,0,
903067,,BATTERY PL - LITTLE WEST ST,,40.705006,-74.0177,,,0,
404983,,BATTERY PL - WEST ST,,40.704998,-74.017387,,,0,
405122,,BATTERY PL - 1 PL,,40.706284,-74.017799,,,0,
404986,,BATTERY PL - 3 PL,,40.707615,-74.016907,,,0,
403397,,WEST THAMES ST - SOUTH END AV,,40.708408,-74.01709,,,0,
403399,,SOUTH END AV - ALBANY ST,,40.710407,-74.016136,,,0,
405063,,MURRAY ST - NORTH END AV,,40.715733,-74.015038,,,0,
405056,,NORTH END AV - WARREN ST,,40.717072,-74.014084,,,0,
403810,,WEST ST - CHAMBERS ST,,40.71722,-74.012634,,,0,
404864,,HARRISON ST - WEST ST,,40.718895,-74.012054,,,0,
404863,,HARRISON ST - STAPLE ST,,40.718597,-74.009163,,,0,
403444,,HUDSON ST - NORTH MOORE ST,,40.71986,-74.008499,,,0,
404832,,HUDSON ST - SPRING ST,,40.726028,-74.007393,,,0,
401301,,HUDSON ST - CHARLTON ST,,40.727184,-74.007248,,,0,
401302,,HUDSON ST - W HOUSTON ST,,40.728935,-74.006927,,,0,
404133,,HUDSON ST - BARROW ST,,40.731571,-74.006531,,,0,
401453,,HUDSON ST - CHRISTOPHER ST,,40.733345,-74.006264,,,0,
401220,,HUDSON ST - PERRY ST,,40.735435,-74.00592,,,0,
401223,,8 AV - W 14 ST,,40.739883,-74.002266,,,0,
401224,,8 AV - W 17 ST,,40.741901,-74.000809,,,0,
401225,,8 AV - W 20 ST,,40.743641,-73.999535,,,0,
401226,,8 AV - W 23 ST,,40.745586,-73.998123,,,0,
401227,,8 AV - W 25 ST,,40.746845,-73.9972,,,0,
405202,,8 AV - W 27 ST,,40.74789,-73.996399,,,0,
404847,,8 AV - W 31 ST,,40.749954,-73.994949,,,0,
401231,,8 AV - WEST 34 ST,,40.752331,-73.993256,,,0,
401232,,8 AV - W 37 ST,,40.75396,-73.992035,,,0,
403552,,8 AV - W 39 ST,,40.755177,-73.991135,,,0,
404919,,8 AV - W 43 ST,,40.758003,-73.98909,,,0,
404872,,8 AV - W 46 ST,,40.759411,-73.988052,,,0,
404846,,8 AV - W 49 ST,,40.761902,-73.986237,,,0,
401239,,8 AV - W 52 ST,,40.763786,-73.984871,,,0,
401240,,8 AV - W 55 ST,,40.765636,-73.983513,,,0,
403510,,W 66 ST - CENTRAL PK W,,40.772621,-73.979118,,,0,
803116,,FDR DR - GRAND ST,,40.713371,-73.977821,,,0,
803118,,LEWIS ST - GRAND ST,,40.714195,-73.979576,,,0,
803119,,COLUMBIA ST - E HOUSTON ST,,40.719185,-73.97892,,,0,
402068,,E HOUSTON ST - E 1 ST,,40.722446,-73.986641,,,0,
402069,,E HOUSTON ST - 1 AV,,40.72303,-73.988449,,,0,
403731,,E HOUSTON ST - 2 AV,,40.723896,-73.99131,,,0,
402071,,E HOUSTON ST - BOWERY,,40.724522,-73.993286,,,0,
404155,,E HOUSTON ST - MOTT ST,,40.725033,-73.994736,,,0,
403848,,E HOUSTON ST - LAFAYETTE ST,,40.72517,-73.995132,,,0,
404931,,W HOUSTON ST - MERCER ST,,40.725628,-73.996918,,,0,
400890,,W HOUSTON ST - GREENE ST,,40.726231,-73.998161,,,0,
403323,,W HOUSTON ST - LA GUARDIA PL,,40.727222,-74.000175,,,0,
400719,,W HOUSTON ST - SULLIVAN ST,,40.727901,-74.001541,,,0,
400720,,W HOUSTON ST - AV OF THE AMERICAS,,40.728424,-74.002602,,,0,
404940,,W HOUSTON ST - VARICK ST,,40.728718,-74.005508,,,0,
403853,,W HOUSTON ST - HUDSON ST,,40.728889,-74.007301,,,0,
403854,,WASHINGTON ST - W HOUSTON ST,,40.728775,-74.009476,,,0,
903079,,SPRING ST - GREENWICH ST,,40.725948,-74.00943,,,0,
403839,,SPRING ST - GREENWICH ST,,40.725899,-74.008972,,,0,
404990,,SPRING ST - GREENWICH ST,,40.725853,-74.008453,,,0,
403851,,SPRING ST - HUDSON ST,,40.725735,-74.007195,,,0,
403852,,SPRING ST - VARICK ST,,40.725567,-74.005508,,,0,
402022,,W HOUSTON ST - AV OF THE AMERICAS,,40.728142,-74.002731,,,0,
402023,,W HOUSTON ST - SULLIVAN ST,,40.727386,-74.001183,,,0,
402024,,W HOUSTON ST - W BROADWAY,,40.726704,-73.999825,,,0,
403387,,W HOUSTON ST - MERCER ST,,40.725712,-73.99778,,,0,
402026,,E HOUSTON ST - BROADWAY,,40.725197,-73.996407,,,0,
402027,,E HOUSTON ST - LAFAYETTE ST,,40.724922,-73.995308,,,0,
402028,,E HOUSTON ST - MOTT ST,,40.724476,-73.994057,,,0,
402029,,E HOUSTON ST - BOWERY,,40.723896,-73.992393,,,0,
402030,,E HOUSTON ST - ELDRIDGE ST,,40.723068,-73.989578,,,0,
402032,,E HOUSTON ST - ESSEX ST,,40.722149,-73.986565,,,0,
803115,,GRAND ST - FDR DR,,40.713348,-73.977745,,,0,
402104,,MADISON ST - JACKSON ST,,40.713585,-73.981361,,,0,
402105,,MADISON ST - GOUVERNEUR ST,,40.713219,-73.984344,,,0,
402106,,MADISON ST - MONTGOMERY ST,,40.713093,-73.98555,,,0,
402107,,MADISON ST - CLINTON ST,,40.712933,-73.987442,,,0,
402108,,MADISON ST - JEFFERSON ST,,40.712807,-73.988884,,,0,
402109,,MADISON ST - RUTGERS ST,,40.712685,-73.990417,,,0,
402110,,MADISON ST - PIKE ST,,40.71254,-73.992149,,,0,
401210,,E BROADWAY - CATHERINE ST,,40.713512,-73.997627,,,0,
403350,,WORTH ST - MOTT ST,,40.713757,-73.999039,,,0,
401806,,WORTH ST - CENTRE ST,,40.715389,-74.00248,,,0,
401808,,CENTRE ST - CHAMBERS ST,,40.713272,-74.004028,,,0,
402118,,CHAMBERS ST - BROADWAY,,40.714165,-74.006142,,,0,
402119,,CHAMBERS ST - CHURCH ST,,40.714935,-74.007729,,,0,
401383,,CHAMBERS ST - W BROADWAY,,40.715488,-74.009003,,,0,
405053,,MURRAY ST - NORTH END AV,,40.715481,-74.015373,,,0,
803094,,VESEY ST - NORTH END AV,,40.714531,-74.015358,,,0,
803095,,VESEY ST - NORTH END AV,,40.714741,-74.015724,,,0,
803147,,WARREN ST - GREENWICH ST,,40.715614,-74.01133,,,0,
404977,,CHAMBERS ST - CHURCH ST,,40.714737,-74.007759,,,0,
405052,,CHAMBERS ST - BROADWAY,,40.713875,-74.005905,,,0,
402082,,PARK ROW - SPRUCE ST,,40.711857,-74.006287,,,0,
404101,,FRANKFORT ST - WILLIAM ST,,40.711376,-74.004372,,,0,
402085,,PEARL ST - FRANKFORT ST,,40.709435,-74.001846,,,0,
402088,,MADISON ST - OLIVER ST,,40.711876,-73.997925,,,0,
402091,,MADISON ST - PIKE ST,,40.712395,-73.992035,,,0,
402092,,MADISON ST - RUTGERS ST,,40.712601,-73.989563,,,0,
402093,,MADISON ST - JEFFERSON ST,,40.712696,-73.988396,,,0,
402094,,MADISON ST - CLINTON ST,,40.712864,-73.986458,,,0,
402095,,MADISON ST - MONTGOMERY ST,,40.713043,-73.984581,,,0,
402096,,MADISON ST - GOUVERNEUR ST,,40.713154,-73.983559,,,0,
402097,,MADISON ST - GOUVERNEUR ST,,40.713329,-73.981766,,,0,
404922,,MADISON ST - GRAND ST,,40.713505,-73.980415,,,0,
402142,,E 20 ST - 1 AV,,40.734898,-73.979416,,,0,
402143,,E 23 ST - 1 AV,,40.737198,-73.979034,,,0,
402144,,E 23 ST - 2 AV,,40.738171,-73.981354,,,0,
402145,,E 23 ST - 3 AV,,40.739048,-73.98333,,,0,
402146,,E 23 ST - LEXINGTON AV,,40.739697,-73.98497,,,0,
404833,,E 23 ST - PARK AV S,,40.74049,-73.986847,,,0,
405231,,E 23 ST - BROADWAY,,40.74139,-73.989044,,,0,
402151,,W 23 ST - 5 AV,,40.741203,-73.989342,,,0,
402152,,W 23 ST - AV OF THE AMERICAS,,40.743103,-73.993065,,,0,
402153,,W 23 ST - 7 AV,,40.744404,-73.99617,,,0,
402154,,W 23 ST - 8 AV,,40.745548,-73.998886,,,0,
402155,,W 23 ST - 9 AV,,40.746716,-74.001656,,,0,
403547,,W 23 ST - 10 AV,,40.747917,-74.004509,,,0,
402157,,W 23 ST - 11 AV,,40.748878,-74.006783,,,0,
404085,,12 AV - W 23 ST,,40.748844,-74.008125,,,0,
404137,,12 AV - W 23 ST,,40.748718,-74.00811,,,0,
404927,,W 24 ST - 12 AV,,40.749969,-74.007805,,,0,
404834,,W 23 ST - 11 AV,,40.748631,-74.00663,,,0,
402124,,W 23 ST - 10 AV,,40.747425,-74.003761,,,0,
402125,,W 23 ST - 9 AV,,40.746246,-74.000954,,,0,
402126,,W 23 ST - 8 AV,,40.74506,-73.998138,,,0,
402127,,W 23 ST - 7 AV,,40.743954,-73.995491,,,0,
402128,,W 23 ST - AV OF THE AMERICAS,,40.742779,-73.992714,,,0,
402130,,E 23 ST - BROADWAY,,40.741203,-73.989006,,,0,
402132,,E 23 ST - PARK AV S,,40.739906,-73.985954,,,0,
402133,,E 23 ST - LEXINGTON  AV,,40.739208,-73.984299,,,0,
402134,,E 23 ST - 3 AV,,40.738567,-73.982773,,,0,
402135,,E 23 ST - 2 AV,,40.737877,-73.981117,,,0,
401833,,E 23 ST - 1 AV,,40.736549,-73.977882,,,0,
403368,,E 92 ST - YORK AV,,40.779797,-73.944664,,,0,
401916,,YORK AV - E 91 ST,,40.778866,-73.945107,,,0,
401917,,YORK AV - E 88 ST,,40.777016,-73.946465,,,0,
901124,,YORK AV - E 86 ST,,40.776039,-73.947128,,,0,
402346,,YORK AV - E 84 ST,,40.774334,-73.94841,,,0,
402347,,YORK AV - E 82 ST,,40.773125,-73.949303,,,0,
402348,,YORK AV - E 78 ST,,40.771091,-73.950783,,,0,
402349,,YORK AV - E 77 ST,,40.769844,-73.951698,,,0,
403726,,YORK AV - E 74 ST,,40.768066,-73.953018,,,0,
402351,,YORK AV - E 72 ST,,40.766613,-73.954056,,,0,
403297,,YORK AV - E 69 ST,,40.765041,-73.9552,,,0,
403735,,YORK AV - E 67 ST,,40.763386,-73.956406,,,0,
402355,,YORK AV - E 64 ST,,40.76157,-73.957733,,,0,
404127,,YORK AV - E 61 ST,,40.760025,-73.958855,,,0,
404266,,SUTTON PL - E 58 ST,,40.757828,-73.960464,,,0,
402222,,E 57 ST - 1 AV,,40.758564,-73.963303,,,0,
402223,,E 57 ST - 2 AV,,40.759571,-73.965683,,,0,
402224,,E 57 ST - 3 AV,,40.760521,-73.967934,,,0,
403617,,E 57 ST - LEXINGTON AV,,40.761185,-73.969505,,,0,
803117,,E 57 ST - MADISON AV,,40.762383,-73.972427,,,0,
402228,,W 57 ST - 5 AV,,40.76321,-73.974319,,,0,
402229,,W 57 ST - AV OF THE AMERICAS,,40.764595,-73.977615,,,0,
400744,,W 57 ST - 7 AV,,40.765762,-73.980385,,,0,
400745,,W 57 ST - BROADWAY,,40.766544,-73.982239,,,0,
402233,,W 57 ST - 9 AV,,40.768085,-73.985893,,,0,
403986,,W 57 ST - 10 AV,,40.769363,-73.98893,,,0,
403987,,11 AV - W 57 ST,,40.770046,-73.991745,,,0,
903074,,W 54 ST - 11 AV,,40.768192,-73.992546,,,0,
400862,,W 57 ST - BROADWAY,,40.766136,-73.981636,,,0,
403736,,W 57 ST - 7 AV,,40.765564,-73.980324,,,0,
403621,,W 57 ST - AV OF THE AMERICAS,,40.764034,-73.976753,,,0,
402211,,E 57 ST - 5 AV,,40.762772,-73.973747,,,0,
403620,,E 57 ST - MADISON AV,,40.762012,-73.971954,,,0,
402214,,E 57 ST - LEXINGTON AV,,40.760674,-73.968773,,,0,
402215,,E 57 ST - 3 AV,,40.759876,-73.966827,,,0,
402216,,E 57 ST - 2 AV,,40.759041,-73.964897,,,0,
402217,,E 57 ST - 1 AV,,40.758034,-73.962524,,,0,
402218,,E 57 ST - SUTTON PL,,40.757614,-73.961517,,,0,
402328,,SUTTON PL - SUTTON SQ,,40.75824,-73.9599,,,0,
404154,,YORK AV - E 60 ST,,40.759544,-73.958946,,,0,
402330,,YORK AV - E 63 ST,,40.761475,-73.957535,,,0,
402331,,YORK AV - E 66 ST,,40.763317,-73.956192,,,0,
403563,,YORK AV - E 69 ST,,40.764793,-73.955116,,,0,
402334,,YORK AV - E 72 ST,,40.767155,-73.9534,,,0,
402335,,YORK AV - E 74 ST,,40.768375,-73.952507,,,0,
402336,,YORK AV - E 76 ST,,40.769661,-73.951576,,,0,
401877,,YORK AV - E 79 ST,,40.771542,-73.950127,,,0,
402338,,YORK AV - E 82 ST,,40.773571,-73.948708,,,0,
402339,,YORK AV - E 84 ST,,40.774837,-73.947792,,,0,
401909,,YORK AV - E 86 ST,,40.776047,-73.946945,,,0,
401910,,YORK AV - E 88 ST,,40.777458,-73.945869,,,0,
403367,,E 91 ST - YORK AV,,40.77924,-73.944931,,,0,
403383,,1 AV - E 91 ST,,40.780247,-73.946808,,,0,
404058,,W 54 ST - 11 AV,,40.767925,-73.991859,,,0,
403992,,W 57 ST - 10 AV,,40.768841,-73.988152,,,0,
403984,,W 57 ST - 9 AV,,40.767673,-73.985359,,,0,
401497,,9 AV - W 42 ST,,40.758583,-73.992668,,,0,
401818,,W 34 ST - 9 AV,,40.753105,-73.995857,,,0,
401819,,W 34 ST - 8 AV,,40.751987,-73.993309,,,0,
404820,,W 34 ST - 7 AV,,40.750961,-73.990868,,,0,
401821,,W 34 ST - BROADWAY,,40.749504,-73.98732,,,0,
401822,,E 34 ST - 5 AV,,40.748188,-73.984184,,,0,
401824,,E 34 ST - PARK AV,,40.746796,-73.980888,,,0,
401826,,E 34 ST - 3 AV,,40.745445,-73.977715,,,0,
401827,,E 34 ST - 2 AV,,40.74477,-73.976089,,,0,
405336,,2 AV - E 28 ST,,40.741116,-73.978638,,,0,
401832,,E 23 ST - 2 AV,,40.737625,-73.980553,,,0,
402052,,E 23 ST - AV C,,40.7355,-73.975372,,,0,
903027,,WATERSIDE,,40.737553,-73.973846,,,0,
405286,,WEST 34 ST - 12 AV,,40.756527,-74.004013,,,0,
403191,,W 34 ST - 11 AV,,40.755802,-74.002296,,,0,
403192,,W 34 ST - 10 AV,,40.75433,-73.998779,,,0,
404950,,E 34 ST - 1 AV,,40.743774,-73.973732,,,0,
903028,,FERRY TERMINAL - FDR DR,,40.743137,-73.972069,,,0,
401857,,WATERSIDE - WATERSIDE 1,,40.737995,-73.973404,,,0,
401858,,WATERSIDE - WATERSIDE 2,,40.739098,-73.97274,,,0,
403359,,E 34 ST - 1 AV,,40.744049,-73.973915,,,0,
403216,,E 34 ST - 2 AV,,40.745041,-73.976265,,,0,
401840,,E 34 ST - 3 AV,,40.745979,-73.978516,,,0,
401842,,E 34 ST - PARK AV,,40.747234,-73.981544,,,0,
405375,,E 34 ST - 5 AV,,40.748474,-73.984398,,,0,
401847,,W 34 ST - 7 AV,,40.751251,-73.991028,,,0,
401850,,8 AV - W 40 ST,,40.756046,-73.990509,,,0,
404116,,W 43 ST - 8 AV,,40.758392,-73.990189,,,0,
903078,,W 43 ST - 9 AV,,40.758995,-73.991676,,,0,
404951,,FERRY TERMINAL - FDR DRIVE,,40.743439,-73.971809,,,0,
405166,,W 34 ST - 8 AV,,40.752354,-73.993675,,,0,
403528,,W 34 ST - 9 AV,,40.753361,-73.996048,,,0,
403530,,W 34 ST - DYER AV,,40.754417,-73.998474,,,0,
405285,,11 AV - W 34 ST,,40.75563,-74.00219,,,0,
803130,,W 34 ST - 12 AV,,40.756672,-74.004311,,,0,
402458,,LEXINGTON AV - E 125 ST,,40.804581,-73.937416,,,0,
402461,,E 124 ST - 2 AV,,40.802086,-73.934311,,,0,
404352,,MAIN RDY - AFTER EXIT RAMP,,40.796139,-73.91951,,,0,
404353,,MAIN RDY - ICAHN STADIUM,,40.792862,-73.923363,,,0,
404354,,KIRBY BLDG - MANHATAN STATE HOSPITA,,40.789169,-73.926842,,,0,
404355,,EMPLOYMENT CENTER - SHELTER,,40.786804,-73.930702,,,0,
404356,,CHARLES GAY - CENTER,,40.78508,-73.930725,,,0,
404357,,MAIN RDY - CLARKE THOMAS BLDG,,40.785992,-73.929359,,,0,
404358,,KEENER BLDG,,40.788284,-73.927437,,,0,
404349,,MAIN RWDY - OPP MANHATTAN STATE,,40.788418,-73.927246,,,0,
803110,,MAIN  ROADWAY - ICAHN STADIUM,,40.79237,-73.923599,,,0,
404350,,MAIN RWDY - NYC FIRE ACADEMY,,40.793163,-73.921776,,,0,
404351,,MAIN RWDY - TENNIS COURT,,40.794987,-73.920029,,,0,
405015,,MAIN RDY - PARKS & RECREATION,,40.799484,-73.922508,,,0,
405016,,MAIN RDWY - T.B.T.A.,,40.798576,-73.921364,,,0,
402498,,E 126 ST - 2 AV,,40.803669,-73.93354,,,0,
403787,,E 126 ST - 3 AV,,40.804581,-73.935707,,,0,
903075,,LEXINGTON AV - E 125 ST,,40.804764,-73.937248,,,0,
401811,,12 AV - W 42 ST,,40.761772,-74.001228,,,0,
401812,,W 42 ST - 12 AV,,40.761833,-74.001007,,,0,
401813,,W 42 ST - 11 AV,,40.760544,-73.997925,,,0,
401814,,W 42 ST - 10 AV,,40.759357,-73.995079,,,0,
403238,,W 42 ST - 9 AV,,40.757961,-73.991928,,,0,
403239,,W 42 ST - 8 AV,,40.757351,-73.990311,,,0,
403241,,W 42 ST - BROADWAY,,40.755676,-73.986313,,,0,
403242,,W 42 ST - AV OF THE AMERICAS,,40.754913,-73.984497,,,0,
403465,,W 42 ST - 5 AV,,40.753319,-73.980751,,,0,
404160,,E 42 ST - MADISON AV,,40.752533,-73.978889,,,0,
403459,,E 42 ST - PARK AV,,40.751881,-73.977333,,,0,
403245,,E 42 ST - LEXINGTON AV,,40.751148,-73.975609,,,0,
403246,,E 42 ST - 3 AV,,40.750473,-73.974121,,,0,
403247,,E 42 ST - 2 AV,,40.74958,-73.971878,,,0,
403248,,E 42 ST - 1 AV,,40.748581,-73.969658,,,0,
903046,,E 41 ST - 1 AV,,40.748005,-73.969803,,,0,
403249,,E 41 ST - 1 AV,,40.748047,-73.969887,,,0,
403251,,E 42 ST - 1 AV,,40.749077,-73.970284,,,0,
403252,,E 42 ST - 2 AV,,40.750088,-73.972603,,,0,
403253,,E 42 ST - 3 AV,,40.750786,-73.974266,,,0,
403254,,E 42 ST - LEXINGTON AV,,40.751457,-73.975853,,,0,
403804,,E 42 ST - PARK AV,,40.752098,-73.977394,,,0,
403805,,E 42 ST - MADISON AV,,40.753094,-73.979767,,,0,
403257,,W 42 ST - 5 AV,,40.753735,-73.98111,,,0,
403830,,W 42 ST - AV OF THE AMERICAS,,40.754993,-73.984276,,,0,
403354,,W 42 ST - BROADWAY,,40.755753,-73.986046,,,0,
403259,,W 42 ST - 7 AV,,40.756313,-73.987396,,,0,
401851,,W 42 ST - 8 AV,,40.757423,-73.990021,,,0,
401852,,W 42 ST - 9 AV,,40.758671,-73.992981,,,0,
401853,,W 42 ST - 10 AV,,40.759888,-73.995834,,,0,
403486,,W 42 ST - 11 AV,,40.760822,-73.998047,,,0,
903082,,12 AV - W 42 ST,,40.761883,-74.001411,,,0,
404196,,12 AV - W 42 ST ISLAND,,40.762051,-74.000999,,,0,
402160,,12 AV - W 43 ST,,40.76265,-74.000198,,,0,
402161,,12 AV - W 46 ST,,40.764347,-73.998497,,,0,
402162,,12 AV - W 48 ST,,40.765617,-73.997528,,,0,
402163,,W 50 ST - 12 AV,,40.766621,-73.996651,,,0,
402164,,W 50 ST - 11 AV,,40.765736,-73.994537,,,0,
402165,,W 50 ST - 10 AV,,40.764503,-73.991707,,,0,
402166,,W 50 ST - 9 AV,,40.763329,-73.988884,,,0,
402167,,W 50 ST - 8 AV,,40.762024,-73.985794,,,0,
403760,,W 50 ST - 7 AV,,40.761063,-73.983505,,,0,
402169,,W 50 ST - AV OF THE AMERICAS,,40.759674,-73.980217,,,0,
402170,,W 50 ST - ROCKEFELLER PZ,,40.758823,-73.978149,,,0,
402171,,E 50 ST - 5 AV,,40.75843,-73.977104,,,0,
402172,,E 50 ST - MADISON AV,,40.757725,-73.975395,,,0,
402173,,E 50 ST - LEXINGTON AV,,40.756245,-73.972137,,,0,
402174,,E 50 ST - 3 AV,,40.755547,-73.970482,,,0,
402175,,E 50 ST - 2 AV,,40.754879,-73.968803,,,0,
803151,,49 ST - 1 AV,,40.753418,-73.966835,,,0,
402183,,E 49 ST - 1 AV,,40.75351,-73.966965,,,0,
402184,,E 49 ST - 2 AV,,40.754475,-73.969185,,,0,
402185,,E 49 ST - 3 AV,,40.755383,-73.97142,,,0,
402186,,E 49 ST - LEXINGTON AV,,40.756138,-73.973083,,,0,
402187,,E 49 ST - PARK AV,,40.756813,-73.974701,,,0,
402188,,E 49 ST - MADISON AV,,40.757442,-73.976219,,,0,
402189,,W 49 ST - 5 AV,,40.758114,-73.97802,,,0,
402190,,W 49 ST - ROCKEFELLER PZ,,40.758667,-73.979187,,,0,
402191,,W 49 ST - AV OF THE AMERICAS,,40.759502,-73.981125,,,0,
903172,,W 49 ST - 7 AV,,40.760464,-73.983589,,,0,
404948,,W 49 ST - 8 AV,,40.761997,-73.98703,,,0,
402194,,W 49 ST - 9 AV,,40.763035,-73.989555,,,0,
402195,,W 49 ST - 10 AV,,40.764263,-73.992348,,,0,
403954,,W 49 ST - 11 AV,,40.765476,-73.995476,,,0,
403955,,W 49 ST - 12 AV,,40.766205,-73.997131,,,0,
903084,,12 AV - W 42 ST,,40.762238,-74.000977,,,0,
404121,,11 AV - W 57 ST,,40.770565,-73.991066,,,0,
403073,,WEST END AV - W 61 ST,,40.77269,-73.989456,,,0,
405153,,WEST END AV - W 63 ST,,40.774147,-73.988518,,,0,
403076,,WEST END AV - W 66 ST,,40.776333,-73.986855,,,0,
403608,,WEST END AV - W 69 ST,,40.777706,-73.985855,,,0,
403078,,WEST END AV - W 71 ST,,40.779346,-73.98468,,,0,
404938,,E 60 ST - YORK AV,,40.759312,-73.959465,,,0,
405156,,SUTTON PL - E 59 ST,,40.75856,-73.959885,,,0,
404037,,SUTTON PLACE - E 55 ST,,40.756195,-73.961655,,,0,
402221,,E 55 ST - 1 AV,,40.757,-73.963631,,,0,
403036,,WEST END AV - W 72 ST,,40.779533,-73.98481,,,0,
403037,,WEST END AV - W 69 ST,,40.77747,-73.986336,,,0,
403038,,WEST END AV - W 66 ST,,40.77618,-73.987274,,,0,
404826,,WEST END AV - W 64 ST,,40.774494,-73.988503,,,0,
405161,,WEST END AV - W 62 ST,,40.77314,-73.989517,,,0,
403626,,WEST END AV - W 59 ST,,40.771412,-73.990799,,,0,
402205,,W 57 ST - 11 AV,,40.770035,-73.990974,,,0,
403562,,W 57 ST - 8 AV,,40.766594,-73.982719,,,0,
903094,,E 60 ST - YORK AV,,40.759518,-73.959892,,,0,
403117,,BROADWAY - W 106 ST,,40.801682,-73.967606,,,0,
403119,,BROADWAY - CATHEDRAL PY,,40.804268,-73.966347,,,0,
402653,,W 125 ST - AMSTERDAM AV,,40.812958,-73.95607,,,0,
402723,,W 125 ST - MORNINGSIDE AV,,40.811352,-73.954224,,,0,
402656,,W 125 ST - ST NICHOLAS AV,,40.810493,-73.952202,,,0,
402657,,W 125 ST - FRED DOUGLASS BL,,40.809883,-73.950729,,,0,
402658,,W 125 ST - ADAM C POWELL BL,,40.808674,-73.947861,,,0,
402659,,W 125 ST - MALCOLM X  BL,,40.807487,-73.945045,,,0,
402660,,E 125 ST - 5 AV,,40.806149,-73.941879,,,0,
402661,,E 125 ST - MADISON AV,,40.8055,-73.940323,,,0,
903153,,E 125 ST - PARK AV,,40.804905,-73.938835,,,0,
403671,,E 125 ST - LEXINGTON AV,,40.804138,-73.937103,,,0,
403672,,E 125 ST - 3 AV,,40.803448,-73.935463,,,0,
403673,,E 125 ST - 2 AV,,40.80275,-73.933815,,,0,
503357,,HOYT AV - 31 ST,,40.770416,-73.917923,,,0,
503871,,ASTORIA BL - STEINWAY ST,,40.768776,-73.911224,,,0,
550616,,ASTORIA BL - 44 ST,,40.768188,-73.907234,,,0,
504418,,ASTORIA BL - 49 ST,,40.767399,-73.902267,,,0,
503872,,ASTORIA BL - 73 ST PED OVERPASS,,40.766411,-73.896156,,,0,
504423,,ASTORIA BL S - 77 ST,,40.765587,-73.891449,,,0,
503874,,82 ST - ASTORIA BL,,40.765373,-73.887077,,,0,
504417,,23 AV - 82 ST,,40.766323,-73.887108,,,0,
503876,,23 AV - 87 ST,,40.767246,-73.88237,,,0,
504023,,94 ST - 23 AV,,40.768482,-73.876213,,,0,
504024,,94 ST - DITMARS BL,,40.770218,-73.875954,,,0,
504542,,LAGUARDIA INTERNAL RDY - PARKING LOT #1,,40.773159,-73.875298,,,0,
803001,,LAGUARDIA INTERNAL RDY - DELTA TERMINAL,,40.768387,-73.861671,,,0,
903050,,LAGUARDIA INTERNAL RDY - DELTA TERMINAL,,40.768612,-73.86203,,,0,
904167,,LAGUARDIA INTERNAL RDY - US AIRWAYS SHUTTLE,,40.770103,-73.864204,,,0,
503897,,LAGUARDIA INTERNAL RDY - US AIRWAYS TERMINAL,,40.771015,-73.865501,,,0,
